semantic_loop_id,primitive_loop_id,canonical_primitive_core,closed_path,transition_length,allowed_orientations,reverse_path_id,motif_type,development_count,stock_breadth,session_breadth,month_breadth,quarter_breadth,clock_breadth,top_stock_share,top_month_share,complete_semantic_identity,source_gap_free,primary_length_eligible,sensitivity_length_eligible,selection_period,support_pass,run_id,git_sha,contract_hash,data_snapshot_hash,dictionary_version,dictionary_hash,state_model_version,research_only,execution_enabled,order_placement,broker_connected,economic_outcomes_used,payoff_selection_used,production_runtime_modified,strategy_promotion,decision_id,symbol,session,decision_timestamp,event_timestamp,source_artifact,source_hash
loop_p_1-6-4-5-2-1,loop_p_1-6-4-5-2-1,"[1, 6, 4, 5, 2]","[1, 6, 4, 5, 2, 1]",5,"[[1, 6, 4, 5, 2, 1], [2, 1, 6, 4, 5, 2], [4, 5, 2, 1, 6, 4], [5, 2, 1, 6, 4, 5], [6, 4, 5, 2, 1, 6]]",loop_p_1-2-5-4-6-1,primitive,25,3,3,2,2,2,0.56,0.6,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-6-4-5-2-3-1,loop_p_1-6-4-5-2-3-1,"[1, 6, 4, 5, 2, 3]","[1, 6, 4, 5, 2, 3, 1]",6,"[[1, 6, 4, 5, 2, 3, 1], [2, 3, 1, 6, 4, 5, 2], [3, 1, 6, 4, 5, 2, 3], [4, 5, 2, 3, 1, 6, 4], [5, 2, 3, 1, 6, 4, 5], [6, 4, 5, 2, 3, 1, 6]]",loop_p_1-3-2-5-4-6-1,primitive,24,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-6-4-5-3-2-1,loop_p_1-6-4-5-3-2-1,"[1, 6, 4, 5, 3, 2]","[1, 6, 4, 5, 3, 2, 1]",6,"[[1, 6, 4, 5, 3, 2, 1], [2, 1, 6, 4, 5, 3, 2], [3, 2, 1, 6, 4, 5, 3], [4, 5, 3, 2, 1, 6, 4], [5, 3, 2, 1, 6, 4, 5], [6, 4, 5, 3, 2, 1, 6]]",loop_p_1-2-3-5-4-6-1,primitive,4,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-6-5-1,loop_p_1-6-5-1,"[1, 6, 5]","[1, 6, 5, 1]",3,"[[1, 6, 5, 1], [5, 1, 6, 5], [6, 5, 1, 6]]",loop_p_1-5-6-1,primitive,68,6,7,6,4,2,0.426470588235,0.426470588235,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-6-5-2-1,loop_p_1-6-5-2-1,"[1, 6, 5, 2]","[1, 6, 5, 2, 1]",4,"[[1, 6, 5, 2, 1], [2, 1, 6, 5, 2], [5, 2, 1, 6, 5], [6, 5, 2, 1, 6]]",loop_p_1-2-5-6-1,primitive,28,3,4,4,3,2,0.5,0.5,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-6-5-2-4-1,loop_p_1-6-5-2-4-1,"[1, 6, 5, 2, 4]","[1, 6, 5, 2, 4, 1]",5,"[[1, 6, 5, 2, 4, 1], [2, 4, 1, 6, 5, 2], [4, 1, 6, 5, 2, 4], [5, 2, 4, 1, 6, 5], [6, 5, 2, 4, 1, 6]]",loop_p_1-4-2-5-6-1,primitive,11,1,1,1,1,2,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-6-5-4-1,loop_p_1-6-5-4-1,"[1, 6, 5, 4]","[1, 6, 5, 4, 1]",4,"[[1, 6, 5, 4, 1], [4, 1, 6, 5, 4], [5, 4, 1, 6, 5], [6, 5, 4, 1, 6]]",loop_p_1-4-5-6-1,primitive,2,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-6-5-4-2-1,loop_p_1-6-5-4-2-1,"[1, 6, 5, 4, 2]","[1, 6, 5, 4, 2, 1]",5,"[[1, 6, 5, 4, 2, 1], [2, 1, 6, 5, 4, 2], [4, 2, 1, 6, 5, 4], [5, 4, 2, 1, 6, 5], [6, 5, 4, 2, 1, 6]]",loop_p_1-2-4-5-6-1,primitive,6,2,2,2,2,1,0.5,0.5,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-1,loop_p_1-7-1,"[1, 7]","[1, 7, 1]",2,"[[1, 7, 1], [7, 1, 7]]",loop_p_1-7-1,primitive,6,4,4,2,2,1,0.333333333333,0.833333333333,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-2-1,loop_p_1-7-2-1,"[1, 7, 2]","[1, 7, 2, 1]",3,"[[1, 7, 2, 1], [2, 1, 7, 2], [7, 2, 1, 7]]",loop_p_1-2-7-1,primitive,19,5,5,4,4,2,0.263157894737,0.315789473684,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-2-3-1,loop_p_1-7-2-3-1,"[1, 7, 2, 3]","[1, 7, 2, 3, 1]",4,"[[1, 7, 2, 3, 1], [2, 3, 1, 7, 2], [3, 1, 7, 2, 3], [7, 2, 3, 1, 7]]",loop_p_1-3-2-7-1,primitive,3,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-2-4-1,loop_p_1-7-2-4-1,"[1, 7, 2, 4]","[1, 7, 2, 4, 1]",4,"[[1, 7, 2, 4, 1], [2, 4, 1, 7, 2], [4, 1, 7, 2, 4], [7, 2, 4, 1, 7]]",loop_p_1-4-2-7-1,primitive,24,1,1,1,1,2,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-2-5-1,loop_p_1-7-2-5-1,"[1, 7, 2, 5]","[1, 7, 2, 5, 1]",4,"[[1, 7, 2, 5, 1], [2, 5, 1, 7, 2], [5, 1, 7, 2, 5], [7, 2, 5, 1, 7]]",loop_p_1-5-2-7-1,primitive,1,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-3-1,loop_p_1-7-3-1,"[1, 7, 3]","[1, 7, 3, 1]",3,"[[1, 7, 3, 1], [3, 1, 7, 3], [7, 3, 1, 7]]",loop_p_1-3-7-1,primitive,17,4,5,4,2,2,0.705882352941,0.647058823529,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-3-2-1,loop_p_1-7-3-2-1,"[1, 7, 3, 2]","[1, 7, 3, 2, 1]",4,"[[1, 7, 3, 2, 1], [2, 1, 7, 3, 2], [3, 2, 1, 7, 3], [7, 3, 2, 1, 7]]",loop_p_1-2-3-7-1,primitive,4,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-3-4-1,loop_p_1-7-3-4-1,"[1, 7, 3, 4]","[1, 7, 3, 4, 1]",4,"[[1, 7, 3, 4, 1], [3, 4, 1, 7, 3], [4, 1, 7, 3, 4], [7, 3, 4, 1, 7]]",loop_p_1-4-3-7-1,primitive,14,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-4-2-1,loop_p_1-7-4-2-1,"[1, 7, 4, 2]","[1, 7, 4, 2, 1]",4,"[[1, 7, 4, 2, 1], [2, 1, 7, 4, 2], [4, 2, 1, 7, 4], [7, 4, 2, 1, 7]]",loop_p_1-2-4-7-1,primitive,2,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-4-3-2-1,loop_p_1-7-4-3-2-1,"[1, 7, 4, 3, 2]","[1, 7, 4, 3, 2, 1]",5,"[[1, 7, 4, 3, 2, 1], [2, 1, 7, 4, 3, 2], [3, 2, 1, 7, 4, 3], [4, 3, 2, 1, 7, 4], [7, 4, 3, 2, 1, 7]]",loop_p_1-2-3-4-7-1,primitive,4,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-5-2-1,loop_p_1-7-5-2-1,"[1, 7, 5, 2]","[1, 7, 5, 2, 1]",4,"[[1, 7, 5, 2, 1], [2, 1, 7, 5, 2], [5, 2, 1, 7, 5], [7, 5, 2, 1, 7]]",loop_p_1-2-5-7-1,primitive,29,3,3,2,2,2,0.724137931034,0.724137931034,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-5-2-3-1,loop_p_1-7-5-2-3-1,"[1, 7, 5, 2, 3]","[1, 7, 5, 2, 3, 1]",5,"[[1, 7, 5, 2, 3, 1], [2, 3, 1, 7, 5, 2], [3, 1, 7, 5, 2, 3], [5, 2, 3, 1, 7, 5], [7, 5, 2, 3, 1, 7]]",loop_p_1-3-2-5-7-1,primitive,2,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-5-3-4-2-1,loop_p_1-7-5-3-4-2-1,"[1, 7, 5, 3, 4, 2]","[1, 7, 5, 3, 4, 2, 1]",6,"[[1, 7, 5, 3, 4, 2, 1], [2, 1, 7, 5, 3, 4, 2], [3, 4, 2, 1, 7, 5, 3], [4, 2, 1, 7, 5, 3, 4], [5, 3, 4, 2, 1, 7, 5], [7, 5, 3, 4, 2, 1, 7]]",loop_p_1-2-4-3-5-7-1,primitive,2,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-5-6-4-1,loop_p_1-7-5-6-4-1,"[1, 7, 5, 6, 4]","[1, 7, 5, 6, 4, 1]",5,"[[1, 7, 5, 6, 4, 1], [4, 1, 7, 5, 6, 4], [5, 6, 4, 1, 7, 5], [6, 4, 1, 7, 5, 6], [7, 5, 6, 4, 1, 7]]",loop_p_1-4-6-5-7-1,primitive,2,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-6-1,loop_p_1-7-6-1,"[1, 7, 6]","[1, 7, 6, 1]",3,"[[1, 7, 6, 1], [6, 1, 7, 6], [7, 6, 1, 7]]",loop_p_1-6-7-1,primitive,8,2,2,1,1,2,0.875,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-6-2-1,loop_p_1-7-6-2-1,"[1, 7, 6, 2]","[1, 7, 6, 2, 1]",4,"[[1, 7, 6, 2, 1], [2, 1, 7, 6, 2], [6, 2, 1, 7, 6], [7, 6, 2, 1, 7]]",loop_p_1-2-6-7-1,primitive,7,2,2,2,2,1,0.571428571429,0.571428571429,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-6-2-3-1,loop_p_1-7-6-2-3-1,"[1, 7, 6, 2, 3]","[1, 7, 6, 2, 3, 1]",5,"[[1, 7, 6, 2, 3, 1], [2, 3, 1, 7, 6, 2], [3, 1, 7, 6, 2, 3], [6, 2, 3, 1, 7, 6], [7, 6, 2, 3, 1, 7]]",loop_p_1-3-2-6-7-1,primitive,3,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-6-3-1,loop_p_1-7-6-3-1,"[1, 7, 6, 3]","[1, 7, 6, 3, 1]",4,"[[1, 7, 6, 3, 1], [3, 1, 7, 6, 3], [6, 3, 1, 7, 6], [7, 6, 3, 1, 7]]",loop_p_1-3-6-7-1,primitive,5,3,3,3,3,2,0.4,0.4,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-6-3-2-1,loop_p_1-7-6-3-2-1,"[1, 7, 6, 3, 2]","[1, 7, 6, 3, 2, 1]",5,"[[1, 7, 6, 3, 2, 1], [2, 1, 7, 6, 3, 2], [3, 2, 1, 7, 6, 3], [6, 3, 2, 1, 7, 6], [7, 6, 3, 2, 1, 7]]",loop_p_1-2-3-6-7-1,primitive,1,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-7-6-3-4-1,loop_p_1-7-6-3-4-1,"[1, 7, 6, 3, 4]","[1, 7, 6, 3, 4, 1]",5,"[[1, 7, 6, 3, 4, 1], [3, 4, 1, 7, 6, 3], [4, 1, 7, 6, 3, 4], [6, 3, 4, 1, 7, 6], [7, 6, 3, 4, 1, 7]]",loop_p_1-4-3-6-7-1,primitive,20,1,1,1,1,2,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
